1164	122	572
5432	212	561
4916	46	628
412	15	564
432	128	617
771	19	554
17575	16	564
236	30	639
3259	327	572
575	194	592
3333	54	673
6506	3	611
15768	146	576
13712	177	639
12620	356	617
8936	530	617
6239	517	548
792	282	588
658	203	617
894	83	564
1095	122	628
29811	123	639
2100	396	592
613	110	617
5131	-265	652
4404	106	666
5133	65	580
2582	462	597
4310	568	602
5967	84	639
4222	92	622
6979	571	561
1928	64	580
6678	151	588
11106	14	602
565	148	633
6381	237	602
2382	56	652
13946	4	611
27608	169	576
1074	36	606
13616	119	576
8963	4	602
5501	338	576
4473	134	588
6048	109	584
5021	20	580
1660	250	592
3780	157	622
5502	48	602
3038	52	580
4517	33	602
511	142	602
34931	62	666
1735	180	588
715	312	673
1238	84	602
6124	611	633
5887	61	646
6542	633	572
9645	74	568
2714	579	597
381	128	564
1445	274	572
7206	1100	551
2080	176	576
3810	645	611
13215	-169	584
329	-7	584
90	151	628
404	91	580
5364	278	597
14216	122	597
18422	323	544
12060	99	602
15673	141	606
9093	347	554
1813	209	666
6757	-1	681
1594	211	584
897	50	611
23587	187	584
1237	18	576
3122	598	617
552	166	584
5030	132	572
278	417	602
89	703	592
4159	56	580
13851	63	588
4285	144	617
10093	-9	544
4096	367	584
6476	25	602
9853	8	580
3837	65	628
2511	267	572
3261	169	592
22301	184	597
5608	20	584
21471	133	588
451	236	659
9735	310	588
3887	51	611
8230	4	580
6454	425	588
1638	54	561
6407	184	606
1612	108	584
950	141	681
2700	258	592
3068	22	588
378	183	584
15584	403	584
5726	112	557
11482	50	597
1724	357	588
5755	47	606
407	228	572
9908	37	597
3673	605	606
954	27	633
7559	408	592
2129	40	588
9421	74	584
3074	53	606
820	158	572
377	68	666
2157	57	639
5108	-160	584
4678	113	639
355	-186	576
7476	4	576
5444	196	580
3289	116	597
4307	101	602
11525	2	622
4414	114	584
9112	49	584
1189	164	611
1227	110	688
12977	90	681
4440	69	606
7453	31	584
4553	285	592
4910	36	576
1379	652	576
1561	79	597
5886	108	639
4147	246	606
3693	154	628
5540	0	611
15857	-6	646
400	195	622
73	59	572
2524	195	639
843	179	568
390	82	611
15987	64	628
15274	185	592
1035	14	584
4806	332	588
1531	92	673
9858	111	564
437	82	572
2642	821	592
12308	75	580
1499	181	592
2364	3	646
1152	259	592
2143	216	611
9352	348	622
7247	26	633
7060	152	592
11839	-1	611
11394	348	584
1948	100	602
4934	121	602
1155	164	606
9951	118	584
1713	412	696
24663	364	557
5869	125	617
6357	6	568
662	163	646
14216	56	639
3663	68	617
9333	53	572
4884	35	584
4826	42	688
1311	88	622
4094	33	561
4229	39	628
3510	89	576
7713	55	561
1089	20	628
6408	210	572
20202	122	580
2423	789	561
22295	63	584
897	19	597
855	3	568
2918	137	633
1494	96	617
621	36	572
5486	44	628
2020	44	588
14272	38	584
1846	150	606
533	68	617
1492	509	666
40395	299	564
2146	33	588
7194	186	568
36606	144	602
2649	626	592
1693	44	568
6958	370	617
3003	0	592
8957	67	588
10842	73	606
4146	96	606
3996	54	584
6037	13	622
4337	154	592
6322	69	646
865	455	576
18394	465	606
981	91	639
15682	17	588
5383	144	592
1404	240	659
14068	38	633
19794	225	584
310	365	580
10378	32	588
3890	187	588
2980	114	597
467	315	584
5677	131	588
3385	869	572
1732	531	696
5064	559	602
6143	176	584
3112	183	564
1783	-5	602
4829	269	633
18912	55	551
263	237	557
10785	198	611
18635	168	568
5282	68	580
10185	65	597
6039	153	606
1466	418	584
19476	24	606
7179	180	611
6813	226	580
7519	41	611
6359	-163	580
3113	317	584
2721	204	584
5374	430	633
23333	-1	584
10067	41	611
18281	25	597
4648	283	646
577	156	572
1358	282	602
233	31	588
4273	8	611
933	53	572
5030	160	592
5472	375	597
132	346	576
9894	150	592
2278	52	572
4156	114	597
4832	73	580
4558	192	554
2458	75	666
5412	102	588
5518	107	592
14870	76	576
392	293	568
7493	52	564
13952	412	568
5249	319	564
24992	476	588
6963	-4	633
1665	238	597
6972	141	611
242	487	564
3740	181	633
13164	380	602
6765	38	576
160	59	568
7286	22	572
7101	44	597
6777	118	611
4094	183	557
5708	180	592
9371	12	572
1698	122	572
17906	565	602
15674	219	611
1292	21	602
831	278	576
10316	6	568
9337	112	617
899	120	622
13996	238	597
806	931	588
2413	180	568
3394	75	646
14311	127	628
6012	233	568
1462	216	628
5668	189	611
4983	425	572
55	34	622
6554	284	561
4553	181	588
1009	204	611
6447	100	639
1116	181	688
3569	241	639
151	137	592
6348	-143	561
5085	477	652
4468	157	633
9348	37	576
15894	108	639
10691	39	580
1793	16	622
2739	67	568
2596	270	639
2234	36	588
921	403	568
5229	24	564
3063	79	584
975	45	617
2873	124	588
4277	18	588
1554	32	666
9132	224	576
691	70	584
3476	496	580
8095	99	588
5353	43	592
931	32	622
14959	76	568
911	218	580
1810	233	588
17138	-5	681
124	-335	554
12289	188	597
2026	234	606
12639	44	584
4960	-30	681
4442	23	646
5831	456	584
2272	469	580
4632	210	564
4652	95	602
67	131	606
5104	6	602
7037	120	597
3959	157	572
5365	567	611
6678	40	572
1741	44	592
3526	467	617
21507	270	588
12508	84	592
4632	517	588
1282	71	611
5018	117	592
10840	11	592
1012	201	561
22939	117	611
15158	21	557
6589	330	541
4460	80	673
2770	45	561
2667	50	617
3676	220	588
220	124	606
3513	123	628
3032	356	592
1698	-12	659
2765	287	606
3830	238	646
4245	118	696
1466	86	606
4889	52	576
1045	174	617
11803	144	617
14848	144	628
6482	38	580
2980	134	652
1344	729	588
8931	100	576
767	23	633
800	787	584
5655	204	588
13212	127	564
7820	417	611
15136	197	696
6657	111	597
14008	196	580
12816	-70	688
132	236	633
970	64	568
1984	144	584
3158	24	592
3752	26	633
7720	152	666
3179	425	597
9406	227	564
122	334	597
15067	199	597
2661	61	584
3501	81	592
1755	227	646
13312	229	592
580	524	606
8894	269	611
6272	109	588
686	202	611
15096	42	602
1295	271	602
9267	151	606
5811	247	580
10489	-183	666
45	85	602
12333	621	580
6723	275	602
6981	36	557
1920	552	541
376	18	554
5728	10	580
3783	286	592
32866	128	617
4656	4	652
15468	405	564
2757	67	622
1932	215	561
1757	246	564
15761	319	617
9160	235	584
3739	181	628
8006	345	659
19845	66	602
1625	13	628
18432	137	568
5990	302	639
3991	153	580
4865	93	592
4425	9	628
13181	169	584
1989	105	617
4201	48	646
206	697	611
3740	452	580
12854	494	666
2081	117	584
2567	82	588
685	550	652
3850	97	606
3075	419	588
14469	782	617
192	4	592
10692	60	622
661	76	572
14473	86	584
1436	90	617
944	32	554
6482	19	592
13714	77	580
6505	-16	673
4289	198	659
7968	211	597
3755	122	576
3377	61	606
6432	41	568
3067	76	622
34223	138	588
1259	328	568
5317	173	584
10509	243	568
1052	159	639
7879	234	673
891	378	576
1876	29	646
7523	280	628
1012	78	597
5992	523	659
5004	15	572
4159	732	561
6910	5	633
3632	523	597
774	55	639
1812	119	584
1200	355	628
2750	6	564
4127	140	639
13467	330	597
2448	123	633
9606	153	588
550	35	572
22941	59	588
4579	115	628
9122	77	633
2008	258	580
154	492	576
2728	49	597
4024	145	592
2016	127	639
10376	201	639
1400	195	606
10309	31	592
1072	189	584
1576	118	617
3464	339	584
4930	5	602
29728	246	597
592	140	652
9877	159	588
1816	402	554
6385	125	639
886	148	622
96	201	557
1732	378	580
1524	360	568
9768	146	588
2798	401	617
278	139	639
1144	72	564
2137	85	592
8888	83	617
5488	513	584
1760	216	617
1643	247	580
5824	98	572
456	121	588
11955	337	628
2136	70	597
6223	383	666
4577	103	597
8075	310	628
2284	128	561
4413	2	588
25146	83	606
3203	178	646
7224	159	617
5811	212	584
5173	32	646
3853	142	576
4996	78	602
30984	95	564
8221	8	622
7891	281	617
796	231	584
5201	306	557
1353	554	592
8624	77	611
22666	77	592
10836	39	597
1602	341	617
1442	-3	673
1878	375	602
763	81	592
5618	179	588
2702	78	580
13092	67	554
4438	26	597
2480	831	584
392	269	666
1119	123	576
11524	7	611
2704	9	606
3794	248	584
1487	255	576
8734	281	611
73	299	580
23460	40	561
7452	386	592
7493	-15	561
762	1061	551
20174	17	617
3300	138	568
6469	164	622
4281	262	639
1519	493	592
2003	51	628
10596	32	576
913	2	564
4134	484	628
701	352	592
822	158	588
3468	228	551
6674	-1	584
1764	40	639
2234	12	652
528	266	622
3212	641	576
2662	950	597
11521	79	659
10558	147	576
3963	55	592
6909	44	584
6575	425	628
2844	79	611
2661	113	564
6350	994	544
156	105	602
1999	58	564
7093	11	622
1073	8	611
6014	333	602
1366	430	628
6602	103	602
1261	34	681
5363	13	592
1210	129	617
23179	42	602
49	290	551
5447	28	580
5521	53	628
1448	74	580
9238	20	602
12447	21	576
14013	912	544
14791	103	673
420	18	564
3309	141	673
2137	321	597
2558	46	572
2804	87	606
3009	117	628
4650	159	633
2158	11	606
2274	322	588
11347	50	584
1921	47	557
7074	27	622
13697	152	564
3920	559	554
4892	92	588
5130	141	564
10466	864	557
769	80	568
5219	315	592
1083	70	622
12623	139	602
659	113	551
3544	260	568
9871	263	639
4685	643	584
5746	624	584
23151	197	576
5270	204	584
5531	271	602
5248	427	606
6636	88	592
496	191	646
562	334	646
314	-2	557
2774	209	646
9383	2	611
7436	51	597
9745	504	584
12596	590	548
3017	79	602
1594	110	597
16316	81	646
6799	21	576
1479	10	688
11547	211	602
1406	181	584
1263	40	588
537	385	580
11893	248	588
4651	5	580
9400	172	606
905	254	646
23582	115	606
4317	11	576
2600	123	580
12567	-192	541
990	144	666
12282	14	564
522	344	564
357	49	572
1440	300	602
22173	61	617
4044	110	557
1543	170	602
10024	378	633
6307	217	580
6439	-310	561
3377	145	617
15004	179	588
1477	46	557
330	26	576
1296	285	561
823	362	572
2339	336	602
1617	45	580
1312	106	602
1551	136	588
3211	493	584
2016	11	580
17445	-176	666
585	83	646
7068	191	568
6179	87	659
3129	193	548
1879	43	602
14747	92	639
19998	248	544
2753	577	580
1480	17	611
5056	-127	580
1747	275	588
4029	169	622
3032	342	646
3260	790	568
15922	15	673
5819	139	606
395	54	597
5791	100	592
512	84	588
3894	54	602
126	7	564
8866	36	584
881	13	606
9254	302	602
992	94	584
6785	109	584
2125	67	633
3134	37	611
5999	3	588
21604	522	576
2706	155	584
1296	105	602
144	20	646
7630	334	576
2785	124	659
3282	36	606
3429	294	588
8936	33	597
16568	463	580
1175	25	646
10455	138	584
10172	38	564
2386	376	633
9630	69	602
527	42	576
1331	44	592
326	90	557
6576	73	588
2111	580	576
3020	1	639
5553	198	568
5751	34	576
5625	203	606
1204	-234	576
170	765	646
7611	200	576
821	107	584
13879	352	561
2294	9	592
14533	259	576
3290	250	639
2496	23	568
40	69	580
1333	44	588
3639	208	580
2460	234	611
6483	301	617
5229	48	606
8399	1000	633
349	118	597
948	37	646
8889	88	572
356	-4	659
55	-16	611
3752	85	606
779	3	580
4298	760	622
493	135	576
2251	37	580
2537	298	602
515	33	588
9434	199	639
749	9	568
822	631	580
5905	462	576
1407	102	602
834	971	580
341	74	588
328	122	580
1228	165	622
3359	108	580
10400	35	568
7039	132	564
2753	67	588
352	20	572
5258	13	639
6721	72	588
3964	252	597
2198	340	584
7370	142	564
16383	45	588
10223	27	572
213	127	652
3158	126	584
8035	73	568
2371	176	597
36	27	611
2827	353	584
28545	124	588
2813	26	561
6550	-10	633
1506	398	580
6578	6	592
608	39	597
11785	78	628
554	305	572
3028	565	597
7463	134	646
3158	261	576
1897	96	568
11813	155	572
5025	137	602
6621	257	568
4290	107	568
8793	407	557
17966	43	557
501	182	659
7204	699	584
7789	1	584
3260	149	592
9096	75	580
4691	-2	561
1666	245	592
21580	81	592
1947	196	592
22233	29	597
119	59	592
6600	326	592
7636	366	580
1507	27	633
1572	-19	688
12645	2	622
16304	175	572
27410	475	602
155	3	588
9014	376	606
8725	17	611
2984	142	568
2290	1	592
8350	85	564
5637	77	584
3137	444	576
8041	57	584
22892	85	584
2067	-229	541
3115	223	584
750	-121	688
1036	91	554
1305	1	606
12485	326	584
3621	183	592
49	59	628
1853	268	652
3126	44	606
10487	898	617
1574	212	666
10435	41	576
9880	124	622
2841	290	602
5119	58	602
137	69	584
2270	856	584
5892	7	588
4379	901	617
2136	713	611
2134	15	606
1936	255	564
6373	49	597
1283	876	584
2072	726	572
63	387	606
4487	430	588
12289	161	633
1076	188	592
8972	159	597
489	217	652
5693	84	576
1479	255	628
1500	273	606
1883	401	597
10207	249	580
81	30	584
11995	129	580
2393	220	592
3434	64	564
4376	88	584
20991	31	597
2885	80	580
11188	89	561
1059	329	584
129	90	584
5220	162	617
1679	180	628
2694	717	688
5559	106	628
3428	91	572
1543	54	628
4001	53	584
128	52	588
2480	314	639
861	241	628
4597	2	659
62	90	561
17996	-3	568
8548	134	568
4599	-5	611
12491	-68	639
2393	99	576
6826	363	576
5169	206	588
3701	478	576
3845	54	584
9654	108	557
1075	298	602
304	10	561
9851	147	564
9168	22	548
8196	108	572
3960	154	584
9967	988	551
10547	12	580
10054	24	597
164	5	554
10920	252	696
3920	284	572
5224	30	652
1974	395	568
2653	22	584
9157	172	584
9238	80	639
13496	113	580
4711	200	666
306	298	564
26076	176	622
3908	9	639
6509	162	673
7337	255	633
17229	276	588
2605	63	602
2908	22	576
136	41	584
728	33	572
2595	11	628
6087	153	597
807	16	602
4619	21	628
2415	388	564
12182	36	568
312	666	580
1861	9	646
481	32	639
3242	259	617
3971	653	652
2635	259	568
3980	243	652
2811	1	588
1802	327	580
7569	494	557
1160	880	580
2798	26	602
11041	535	541
4650	194	568
2212	180	584
3269	11	584
2189	141	652
1408	7	666
583	-53	584
7268	218	584
5346	146	564
4320	272	597
10969	95	597
3630	170	576
2233	86	606
2806	262	576
13044	159	580
15917	844	592
999	184	602
5745	330	576
9433	37	592
158	328	666
5059	309	580
4212	4	639
5454	718	557
6552	25	597
3109	36	681
3996	11	639
519	42	597
104	41	639
209	94	633
6320	14	681
5585	20	588
3948	376	564
2723	38	602
3485	202	588
186	23	576
4562	156	564
1614	233	580
3214	166	580
8238	37	597
6259	378	584
7545	83	588
6554	15	592
8594	49	606
1902	10	592
1778	158	557
179	78	592
11426	167	572
7400	-9	576
1130	81	584
4639	148	580
4526	274	611
1446	11	588
3341	77	576
4030	252	602
11682	163	602
5385	479	622
2053	434	580
3283	12	633
182	250	606
302	68	572
9114	45	606
8884	54	576
5660	540	584
17382	290	572
1306	40	568
819	148	592
143	52	622
2877	237	628
5793	250	646
270	215	592
8422	167	588
3173	337	568
6280	275	576
3171	27	572
211	728	584
13936	87	597
3857	-27	544
7955	147	568
29526	123	588
149	29	673
6987	186	576
444	239	561
4395	279	602
7364	126	564
542	461	592
2661	120	588
2614	308	597
783	153	597
2960	12	580
2824	467	568
724	54	606
841	126	588
3324	700	617
948	18	580
8074	7	568
4016	13	622
1317	93	611
4100	141	588
4725	133	602
3763	144	576
7800	370	580
8036	103	606
10353	167	628
3179	180	628
6364	192	580
3410	19	611
1470	7	588
4606	48	588
4628	217	572
980	49	597
17188	534	639
6950	175	588
9248	44	602
612	385	592
5744	10	639
12353	15	584
14776	418	602
7748	13	584
465	49	622
3220	32	602
2208	99	557
6786	77	597
8235	142	617
1548	23	597
3723	11	561
1994	225	576
42	355	606
10842	252	597
2885	131	592
5019	140	652
24313	543	622
4925	50	584
22713	202	617
5302	11	597
194	538	606
15365	184	576
6819	72	548
917	376	588
10068	24	584
295	83	592
22119	172	592
2651	71	588
6194	177	580
304	123	561
441	207	622
17775	137	572
6114	146	611
653	359	580
4449	350	584
2101	48	597
7755	162	561
5306	4	564
3903	11	576
4224	36	557
9676	88	597
7758	199	617
2353	209	633
2706	4	611
15762	149	572
2727	168	659
2768	25	584
14278	13	611
8937	243	633
7979	118	602
1597	66	633
479	160	592
7394	175	588
4661	501	588
2121	80	639
2168	91	646
11094	680	602
5928	73	659
4751	166	602
33833	66	584
2190	361	580
21354	89	584
704	238	564
365	56	588
5958	30	592
4102	17	617
9129	53	592
2796	59	572
47478	54	580
1867	117	580
4182	88	592
16866	72	568
720	185	588
14762	-79	557
3060	67	602
680	64	639
457	30	606
17458	0	572
18401	127	628
760	113	592
6055	5	584
19490	130	576
191	51	580
311	15	606
604	109	639
4508	327	602
543	370	639
6910	44	659
3903	36	580
1909	18	606
5823	19	606
9770	2	584
3201	449	544
3355	378	588
5784	270	568
3276	485	633
579	48	617
7608	61	588
6768	114	568
4404	30	606
370	853	622
2457	7	639
12363	46	592
5425	107	584
26330	120	592
23082	604	576
1564	185	572
436	254	588
1039	377	580
7706	30	639
2587	14	688
10626	110	639
2022	47	580
2241	22	572
442	-10	576
653	211	606
1731	94	584
3527	180	673
12013	37	592
3747	236	633
3005	266	576
5642	757	584
4767	-6	568
2725	233	576
6075	134	584
1969	-135	696
10192	139	588
3415	156	639
13206	20	572
6977	205	592
114	8	568
366	155	576
4079	493	572
4987	37	592
6182	20	597
2402	119	602
611	311	633
4556	57	611
5199	103	576
2011	84	597
463	776	561
1522	51	572
2152	699	561
6023	279	576
17576	223	696
12372	90	541
9478	85	584
4952	133	606
3222	113	568
1232	50	564
1301	184	580
10119	62	576
2386	34	588
3834	519	548
8263	95	628
8525	244	588
1940	65	561
1761	73	696
278	74	592
8973	28	592
2614	294	592
39892	89	622
9856	75	622
4658	324	572
1681	97	568
8683	248	572
771	487	597
2294	459	588
1837	64	584
25311	2	576
7227	343	564
433	-8	576
19160	84	557
7250	23	597
6123	316	541
10159	364	597
2600	121	576
8162	133	588
3309	47	592
477	-9	592
11290	30	628
3250	166	592
611	20	611
1776	48	606
1925	-166	576
128	214	639
4718	188	602
6176	15	588
9876	484	602
6193	130	588
10031	582	611
2028	837	572
488	533	597
4617	59	633
1361	129	580
17752	261	606
825	173	568
5350	109	597
2893	394	597
1083	132	588
4771	546	580
4706	131	588
2184	92	580
8258	154	633
20977	28	580
3135	0	602
24043	-6	622
2631	261	592
15349	504	597
7151	378	617
2341	-1	588
6552	136	592
3840	548	588
1089	15	588
5996	161	611
4175	360	564
11994	126	611
1518	87	588
7316	268	580
2194	238	622
1731	297	580
13423	311	597
4794	131	611
4140	139	602
7789	212	592
14572	82	576
11165	28	572
5034	53	576
4628	71	572
5715	51	576
189	291	588
1571	197	568
951	514	580
6449	102	554
943	205	597
1227	120	568
2583	367	584
4817	196	588
9781	84	568
11851	557	564
1204	209	597
16736	134	602
5124	138	580
283	268	597
3428	77	628
1253	187	639
5564	86	646
5268	294	673
1675	254	584
5457	217	617
14342	39	588
3437	191	576
9489	45	580
8506	288	602
6462	70	597
2694	148	580
16300	177	611
15111	130	588
1676	189	572
1829	272	554
18619	216	646
1427	119	633
6495	48	576
1284	98	681
54897	519	681
2389	483	592
1050	3	568
4496	138	564
13223	322	597
8740	163	580
6186	239	617
7699	190	681
5341	553	576
445	168	576
1880	13	617
5682	15	576
4372	0	628
10698	968	602
866	5	633
3392	27	639
4614	142	584
2514	49	622
2000	60	606
3777	20	592
2411	82	666
2418	26	666
7000	98	588
3886	71	580
895	86	576
7467	67	584
600	87	592
1001	23	588
716	47	576
20495	139	584
11316	362	576
399	143	628
11991	60	633
4811	44	588
6023	288	568
9735	152	597
4447	12	572
8325	17	576
6502	150	584
13787	90	606
6071	691	696
1531	36	557
8993	507	576
4266	120	580
761	104	592
5961	220	541
4099	83	572
19600	88	696
14802	266	592
6246	65	592
12168	148	602
6419	1	584
8207	16	576
3884	136	606
5482	389	584
7148	257	572
243	94	584
4075	108	592
360	57	576
2270	470	688
113	35	576
11685	409	568
14684	19	584
3760	57	554
1870	480	622
1651	260	611
1899	94	588
83	49	639
269	95	580
5275	358	572
5739	212	659
742	56	561
12951	122	666
5929	30	584
267	195	681
4026	319	666
2433	38	696
16344	82	561
4589	762	633
1689	95	617
478	1	557
10794	11	602
3086	201	592
2016	61	576
171	250	646
9067	119	580
2949	67	633
6362	46	588
2819	72	576
19047	53	606
1647	58	602
595	65	639
4464	142	597
1131	236	588
8041	166	592
368	263	602
13326	215	602
8677	34	597
4203	165	580
577	203	592
1506	86	597
4441	496	611
2906	40	606
11412	110	541
2930	72	572
570	403	602
3469	125	652
15655	150	584
14992	243	606
145	342	580
2246	245	652
1188	57	584
10595	415	561
9041	38	576
821	34	584
1410	439	606
965	222	622
11470	51	606
6262	10	659
23552	276	564
6425	295	606
8674	0	652
23767	88	628
1023	234	564
7466	384	646
1955	62	602
4804	63	576
450	52	576
12214	37	602
4993	65	580
445	74	568
6959	-182	611
1895	80	681
1250	177	584
44	202	576
8547	871	696
835	143	572
12503	496	592
21063	19	639
566	51	557
6264	10	611
747	324	592
1071	-1	561
968	80	580
11679	65	588
4497	70	580
2341	-134	673
7618	109	584
8426	62	602
4451	50	611
7277	78	584
1445	60	611
5531	141	584
3561	123	572
1045	195	551
543	78	652
2991	131	584
10315	6	576
790	110	588
5859	202	633
7172	75	572
2968	204	561
2241	3	551
848	47	592
2600	67	592
15911	-6	652
24211	835	541
9374	510	597
6052	507	584
838	355	617
1762	89	584
1184	395	568
868	17	584
1108	37	681
339	329	568
2120	395	568
1047	140	652
2127	63	580
5295	362	696
21561	154	572
3051	112	576
4721	37	666
632	118	602
4585	186	659
7136	18	572
12993	-16	688
4801	19	606
7962	618	561
2518	193	622
4914	65	580
2472	151	633
568	95	617
6539	275	554
22535	58	597
14061	822	628
8131	253	580
10420	434	568
6171	220	584
10560	164	557
252	507	588
1168	457	666
2242	224	646
4006	283	602
7977	270	628
551	440	633
4286	312	588
5606	-3	584
12991	44	572
2638	13	572
1443	24	588
7261	45	611
3656	119	611
3897	197	666
13212	-84	646
1448	223	568
5941	80	681
9629	119	611
2314	-179	681
4140	12	602
13431	65	584
11461	127	588
18758	314	568
1514	282	617
11612	149	576
249	452	557
4269	27	564
4409	158	688
3633	-2	592
1163	11	584
743	42	580
1675	165	580
1089	169	576
1957	211	646
2442	-15	688
3657	160	597
17451	438	592
18390	54	580
22342	345	646
11114	15	584
10566	191	633
9936	515	588
1188	49	628
13059	107	572
3188	142	588
1915	479	606
8590	44	561
3181	-3	681
2869	165	597
5245	619	633
18282	231	611
2185	145	611
7403	100	622
618	46	633
291	29	580
8332	115	602
462	232	580
4331	21	622
24895	44	572
1387	72	628
4366	207	576
2718	169	580
3889	575	602
4194	132	576
7125	-130	580
2742	76	580
8403	49	584
312	322	580
335	186	580
3170	47	564
7870	326	622
3457	31	602
3481	99	572
97	99	633
1871	145	572
1574	313	588
1918	583	584
5737	247	617
5706	145	588
9409	51	580
13729	679	576
9511	0	572
7879	88	592
1310	71	572
1541	78	602
3618	67	617
4980	138	592
3786	25	592
4340	345	606
2894	384	580
3303	279	633
706	78	580
1367	116	652
1066	78	548
3235	152	633
2366	83	673
1889	50	588
2084	237	580
10332	19	576
1735	272	580
13203	118	588
1776	57	584
4073	35	628
12362	45	673
2205	457	568
1981	629	666
8002	223	622
9364	488	606
21848	293	673
928	420	580
2280	68	588
2522	256	597
3706	66	576
7544	66	576
10922	20	584
1680	550	576
3211	261	592
1456	169	652
1704	213	572
1190	1	696
369	36	666
1501	356	572
1567	8	572
356	405	597
6856	127	568
4544	93	584
12228	60	576
3095	53	639
2051	67	622
9083	66	639
5915	260	611
7203	131	617
8708	495	576
2087	19	572
6071	292	592
8578	92	564
9213	102	628
7996	81	584
168	214	652
809	6	602
6143	40	639
1246	-240	592
11924	80	580
565	223	666
3540	30	576
2472	87	564
1402	148	622
5641	297	606
1172	362	548
7706	9	564
8813	182	602
2898	20	611
1601	643	564
3709	158	588
2062	57	576
3469	1	639
1788	163	580
612	2	602
1879	142	592
2842	68	568
14273	54	568
7394	112	568
1111	185	576
17105	7	584
13504	342	592
6148	195	602
2180	93	576
1170	545	551
2261	52	652
2245	102	597
435	275	628
3126	76	696
15229	67	588
6083	16	572
3309	395	580
3586	50	597
8938	165	592
2998	-5	576
278	14	572
12310	581	602
2510	436	584
7119	116	564
2747	3	611
2860	74	576
1452	252	592
5801	160	568
3154	194	588
679	63	622
2878	262	584
8561	71	597
411	289	592
12766	4	611
6215	265	588
2164	375	592
1591	28	584
931	44	597
5300	146	597
2652	128	597
4973	76	572
512	125	584
5976	249	628
5853	195	592
980	391	584
4588	842	617
3929	270	602
3869	-244	592
2199	383	580
5084	118	584
2008	577	564
18007	560	541
13135	120	628
9851	10	646
757	240	639
4414	174	606
6589	83	580
1244	59	576
3954	469	568
12312	4	622
7665	212	628
908	21	602
467	-15	673
7970	91	588
12180	631	584
3918	364	576
6561	412	628
80	604	568
11196	440	572
5158	14	584
1650	490	564
14336	340	611
566	237	633
2070	24	597
5895	15	580
7814	695	554
13649	123	606
9165	84	628
1814	94	592
8960	70	561
2982	126	588
28601	829	568
3773	232	576
14361	55	568
5892	413	617
8542	146	597
8256	22	622
489	182	568
4532	-1	561
1582	-2	568
1346	236	564
14508	110	611
780	51	576
10119	434	554
14361	246	597
1813	7	628
6147	204	548
8318	817	561
7028	618	696
4597	283	584
1841	65	622
2846	86	584
4698	130	584
1730	198	588
580	1083	544
36	318	597
9808	60	602
332	22	628
19846	144	602
11664	13	584
24235	215	659
11377	34	617
1465	35	628
6547	69	588
6096	260	564
3028	0	639
5450	133	576
547	503	584
19295	98	584
10446	135	673
41	606	576
2423	285	572
14925	133	592
444	33	592
5809	192	568
1605	102	580
6570	48	592
7165	83	561
4615	42	584
9399	7	606
122	31	606
1609	24	639
596	255	576
1313	647	580
11105	68	606
12020	22	588
6877	352	597
661	271	646
2988	411	584
10916	85	628
17089	412	666
4240	33	564
7530	-9	554
4087	74	557
9528	99	576
9337	8	628
1614	200	666
173	467	584
4763	144	633
15912	463	592
5301	77	572
7607	114	611
7608	-2	592
4242	29	576
1248	3	592
12834	87	572
8755	14	572
11031	387	572
5328	57	597
9660	703	659
3935	51	576
12618	45	584
10832	319	602
4919	126	592
3727	43	646
1708	53	602
3017	70	639
4620	143	673
2147	278	633
6651	78	606
4284	272	606
978	185	611
7054	157	568
9786	39	564
7373	12	602
614	295	592
17381	145	592
2917	141	572
18457	131	572
12950	242	622
23055	226	592
2584	93	602
17590	232	633
2978	348	580
7611	93	580
1242	438	580
1782	119	606
2203	30	611
145	59	633
3649	197	572
482	421	602
9357	179	584
9151	115	652
15342	531	681
2176	2	557
3068	15	588
10839	22	622
4551	-11	597
1821	108	633
2253	98	622
45	42	617
3725	0	611
1258	489	580
14259	453	606
3779	885	580
5624	30	592
873	231	606
6521	678	617
4075	22	561
2043	134	602
1447	15	584
3344	101	617
6043	542	652
3581	81	633
14756	74	622
125	213	597
983	121	572
23078	149	588
3072	55	580
8040	251	561
4841	94	580
7027	249	628
2661	79	659
40	10	572
2100	529	580
6627	140	557
8832	88	606
1046	240	628
3286	38	617
15595	120	576
501	149	597
211	111	588
3881	18	597
6841	574	564
8668	135	588
3180	99	576
3196	257	606
1705	14	602
15325	494	639
72	253	568
8975	845	561
226	92	584
10989	151	580
1139	166	588
13679	1	639
1395	62	576
8299	110	652
7540	151	606
2140	196	548
1358	49	568
6910	121	580
7155	71	597
7687	573	597
17354	-102	554
206	373	617
13742	333	541
12866	54	597
8096	649	611
3769	144	561
97	242	592
1660	136	592
787	18	580
115	29	588
11947	3	639
680	13	588
10245	-10	602
6241	604	617
1504	356	588
3702	75	681
12595	8	572
22365	277	633
21566	184	584
2548	114	572
9752	182	580
14907	260	588
23755	45	646
10106	207	602
7679	324	588
8337	9	576
11608	235	568
4760	13	564
2249	347	588
1139	99	628
6091	163	602
5329	321	568
1995	28	572
12309	234	584
5387	161	652
371	41	584
18562	101	584
309	18	611
1234	36	659
5532	7	580
1983	248	580
2339	54	606
7513	26	576
2616	87	633
794	389	617
99	91	597
3805	78	592
4281	26	606
1494	374	588
6203	242	639
2092	253	597
15633	146	588
5353	110	611
4740	84	611
10874	98	597
7399	165	602
1427	44	580
2556	100	568
18106	30	606
4902	471	597
306	579	628
24085	478	606
